Id,Label,Interval,Size,Type,M_E1,M_E2,M_v1,M_v2,Std_E1,Std_E2,Std_v1,Std_v2
97,8-13, ,3.0,8,0.0010509255357600313,0.0010503065272537502,-0.11515691732507499,-0.11783717355171561,0.00011805116124479967,0.00011128914132202452,0.043045432229054166,0.04248547505556784
100,8-35, ,3.0,8,0.0016760913018709518,0.0016645797633282537,0.2493152115107302,0.24119745225471434,0.00023290376691229549,0.0002297587999817939,0.035224924929636546,0.032680502649689025
101,8-18, ,3.0,8,0.0024397016781913337,0.0024873432216133335,0.05072982356100221,0.04494036998552421,0.0004107568387758417,0.00043202781882339654,0.0643016058116588,0.06384312674179553
105,8-45, ,3.0,8,0.001981472870782364,0.0019923335979045455,0.2820400062055272,0.2717239461454909,0.00021580523098023682,0.0002156190068200157,0.031636940849262586,0.02919554300244819
117,8-44, ,3.0,8,0.001331991141975872,0.0013378830675233404,0.11983454803709788,0.11724795695092337,0.0002100168959886012,0.0002146027167335237,0.03640711662561172,0.03588289542724919
118,8-31, ,3.0,8,0.0015256115468539686,0.0015166707777841272,0.10175066217907937,0.09264447585081585,0.00016168366353396072,0.0001550052915708565,0.0429397281882884,0.040811648839131305
120,8-42, ,3.0,8,0.0024606639658966,0.0024656462611522003,-0.228864189510712,-0.232589729434078,0.0003321803091870473,0.0003271956913585347,0.06277950881115293,0.06256644206822913
122,8-16, ,3.0,8,0.0011085805934076122,0.0011101434042666734,-0.01575469702150692,-0.01943817716711694,0.00011478511797524213,0.0001209379382203917,0.04995093557616294,0.04958492082306272
123,8-7, ,3.0,8,0.001314805593279586,0.0013290140874197929,0.23929264874768966,0.23961102142858623,0.00017880180710667717,0.00018261712832934242,0.02622883183694853,0.02454996683220877
126,8-20, ,3.0,8,0.001814758016007895,0.001842123408805263,0.22405582422755263,0.21574908265907897,0.0001542557831866694,0.00015695823288776515,0.03578094593329871,0.035388413508148135
132,8-41, ,3.0,8,0.0017358635356163332,0.0017414715791673335,0.2852651907651,0.27758243574918334,0.00012490931191441217,0.00013153532408067978,0.01302632046737702,0.01165817709492035
156,8-46, ,3.0,8,0.0016381868503025998,0.0016349547248312,-0.20972497813356,-0.21098526518293997,0.0001889866591035415,0.00018819370895806044,0.06268386566435925,0.06248715123028859
163,8-43, ,3.0,8,0.0023292959778602636,0.0023750979553244737,0.2626551983003158,0.2532342541134868,0.00023963647742832134,0.00026086629417605185,0.034770026277681665,0.03361125641293418
171,8-51, ,3.0,8,0.0018019160112767647,0.0017911815098982352,-0.3056590270121176,-0.3052295432635882,0.0003525396497262649,0.00035744874278860006,0.050053206857109775,0.05111622340160464
175,8-34, ,3.0,8,0.000967391067358069,0.000964448691177793,0.2707301789191724,0.2693470129788276,8.465692163382397e-05,8.863775256204297e-05,0.012609718204999591,0.010740007771444838
